Key,Parent key,Code,Title
102368,102365,30111603,Hydraulic lime
102369,102365,30111604,Hydrated lime
102370,102365,30111605,Lean lime
102371,102359,30111700,Plasters
102372,102371,30111701,Gypsum plaster
102373,102047,30120000,Roads and landscape
102374,102373,30121500,Bituminous derivatives
102378,102373,30121600,Asphalts
102379,102378,30121601,Asphalt
102380,102378,30121602,Pitch
102381,102378,30121603,Gilsonite
102382,102378,30121604,Cutback products
102383,102047,30130000,Structural building products
102384,102383,30131500,Blocks
102386,102384,30131502,Concrete blocks
102387,102384,30131503,Stone blocks
102388,102384,30131504,Ceramic blocks
102389,102383,30131600,Bricks
102391,102389,30131602,Ceramic bricks
102392,102389,30131603,Concrete bricks
102393,102389,30131604,Stone bricks
102394,102383,30131700,Tiles and flagstones
102397,102394,30131703,Concrete tiles or flagstones
102399,102047,30140000,Insulation
102412,102047,30150000,Exterior finishing materials
102413,102412,30151500,Roofing materials
102414,102413,30151501,Roll roofing
102415,102413,30151502,Roof valleys
102416,102413,30151503,Roofing fabrics
102418,102413,30151505,Roofing membranes
102420,102413,30151507,Shakes
102421,102413,30151508,Shingles
102423,102413,30151510,Slate roofing
102424,102412,30151600,Roofing accessories
102433,102412,30151700,Rain gutters and accessories
102438,102412,30151800,Siding and exterior wall materials
102444,102412,30151900,Finishing materials and products
102447,102047,30160000,Interior finishing materials
102448,102447,30161500,Wall finishing materials
102455,102447,30161600,Ceiling materials
102460,102447,30161700,Flooring
102462,102460,30161702,Wood flooring
102474,102447,30161800,Cabinetry
102476,102447,30162200,Countertops 
102477,102447,30161900,Molding and millwork
102486,102047,30170000,Doors and windows and glass
102487,102486,30171500,Doors
102488,102487,30171501,Glass doors
102489,102487,30171502,Screen doors
102490,102487,30171503,Rolling doors
102491,102487,30171504,Wooden doors
102492,102487,30171505,Metal doors
102493,102487,30171506,Storm doors
102494,102487,30171507,Door frames
102495,102487,30171508,Pocket doors
102496,102486,30171600,Windows
102497,102486,30171900,Window frames
102499,102486,30171800,Skylights
102500,102486,30171700,Glass products
102501,102500,30171701,Paving blocks
102503,102500,30171703,Beveled glass
102504,102500,30171704,Leaded glass
102505,102500,30171705,Laminated glass
102506,102500,30171706,Tempered glass
102507,102500,30171707,Safety glass
102508,102500,30171708,Float glass
102509,102500,30171709,Wired glass
102510,102047,30180000,Plumbing fixtures
102511,102510,30181500,Sanitary ware
102512,102511,30181501,Bathtubs
102513,102511,30181502,Bidets
102514,102511,30181503,Showers
102515,102511,30181504,Sinks
102516,102511,30181505,Toilets
102517,102511,30181506,Urinals
102518,102511,30181507,Bathtub or shower enclosures
102519,102047,30190000,Construction and maintenance support equipment
102520,102519,30191500,Ladders and scaffolding
102523,101274,24101609,Tilts
102525,174112,95140000,Prefabricated buildings and structures
102526,102525,95141500,Prefabricated farm buildings and structures
102527,102526,95141501,Silo
102528,102526,95141502,Greenhouse
102529,102525,95141600,Prefabricated residential buildings and structures
102530,102529,95141601,House
102531,102529,95141602,Mobile home
102532,102529,95141603,Cabin
102533,102525,95141700,Prefabricated commercial and industrial buildings and structures
102534,102533,95141701,In plant office
102535,102533,95141702,Spray booth
102536,102533,95141703,Storage shed
102537,102533,95141704,Clean room
102538,102533,95141705,Guardhouse
102539,144839,95131602,Portable toilet
102540,102533,95141706,Warehouse
102541,102525,95141800,Prefabricated emergency relief buildings and structures
102542,102541,95141801,Shelter
102543,102541,95141802,Emergency tent or hall
102544,102541,95141803,Container unit
102545,102525,95141900,Prefabricated medical buildings and structures
102546,102545,95141901,Medical unit
102547,102545,95141902,Laboratory unit
102548,102545,95141903,Dental unit
102549,102545,95141904,Surgical units
102550,103416,39120000,Electrical equipment and components and supplies
102553,135572,39121004,Power supply units
102554,135572,39121017,Power distribution units PDUs
102555,135572,39121006,Power adapters or inverters
102558,103902,41112100,Transducers
102568,102550,39121300,Electrical boxes and enclosures and fittings and accessories
102579,102550,39121400,Electrical lugs plugs and connectors
102581,102579,39121402,Electrical plugs
102585,102579,39121406,Electrical receptacles
102603,102550,39121500,Electrical controls and accessories 
102616,176220,39122216,Push button switch
102631,102550,39121600,Circuit protection devices and accessories
102641,102550,39121700,Electrical hardware and supplies
102642,102641,39121701,Electrical hangers
102648,102,31000000,Manufacturing Components and Supplies
102649,102648,31100000,Castings and casting assemblies
102816,102648,31110000,Extrusions
102871,102648,31130000,Forgings
102957,102648,31140000,Moldings
102966,102648,31150000,Rope and chain and cable and wire and strap
102967,102966,31151500,Ropes
102974,102966,31151600,Chains
102979,102966,31151700,Mechanical cable
102987,102966,31151800,Mechanical wire
102991,102966,31151900,Straps
102993,102991,31151902,Leather straps
102995,102648,31160000,Hardware
102996,102995,31161500,Screws
103011,102995,31161600,Bolts
103029,102995,31161700,Nuts
103056,102995,31161800,Washers
103072,102995,31161900,Springs
103081,102995,31162000,Nails
103089,102995,31162100,Anchors
103097,102995,31162200,Rivets
103106,102995,31162300,Mounting hardware
103117,102995,31162400,Miscellaneous fasteners
103122,102995,31162500,Brackets and braces
103126,102995,31162600,Hooks
103135,102995,31162700,Rolling hardware
103138,102995,31162800,Miscellaneous hardware
103141,102995,31162900,Clamps
103145,102995,31163000,Couplings
103150,102648,31170000,Bearings and bushings and wheels and gears
103151,103150,31171500,Bearings
103155,103151,31171504,Ball bearings
103162,103150,31171600,Bushings
103166,103150,31171700,Gears
103175,103150,31171800,Industrial wheels
103179,103150,31171900,Sprockets
103182,102648,31180000,Packings glands boots and covers
103195,102648,31190000,Grinding and polishing and smoothing materials
103196,103195,31191500,Abrasives and abrasive media
103199,103195,31191600,Abrasive wheels
103202,103196,31191506,Abrasive discs
103207,102648,31200000,Adhesives and sealants
103208,103207,31201500,Tape
103213,103208,31201505,Double sided tape
103220,103207,31201600,Adhesives
103232,102648,31210000,Paints and primers and finishes
103233,103232,31211500,Paints and primers
103240,103233,31211507,Spray paints
103246,103232,31211600,Paint additives
103254,103232,31211700,Miscellaneous finishes
103262,103232,31211800,Paint solvents and thinners
103266,103232,31211900,Paint applicators and painting accessories
103278,102648,31220000,Dyeing and tanning extracts
103287,102648,31240000,Industrial optics
103291,102648,31250000,Pneumatic and hydraulic and electric control systems
103302,102648,31260000,Housings and cabinets and casings
103311,102,32000000,Electronic Components and Supplies
103312,103311,32100000,Printed circuits and integrated circuits and microassemblies
103313,103312,32101500,Circuit assemblies and radio frequency RF components
103323,103312,32101600,Integrated circuits
103324,103323,32101601,Random access memory RAM
103351,103311,32110000,Discrete semiconductor devices
103395,103311,32120000,Passive discrete components
103409,103395,32121700,Discrete components
103410,103409,32121701,Rectifiers
103411,103409,32121702,Inductors
103412,103409,32121703,Ferrites
103413,103409,32121704,Static converters
103414,103409,32121705,Inverters
103416,102,39000000,Electrical Systems and Lighting and Components and Accessories and Supplies
103417,103416,39100000,Lamps and lightbulbs and lamp components
103426,103430,39101616,Ultraviolet UV lamps
103430,103417,39101600,Lamps and lightbulbs
103431,103430,39101601,Halogen lamps
103432,103430,39101602,Medical lamps
103433,103430,39101603,Solar lamps
103435,103430,39101605,Fluorescent lamps
103441,103416,39110000,Lighting Fixtures and Accessories
103442,103441,39111500,Interior lighting fixtures and accessories 
103459,103441,39111600,Exterior lighting fixtures and accessories 
103467,103459,39111608,Residential street lights
103469,103441,39111700,Emergency lighting and accessories
103471,103459,39111610,Flashlight
103475,103441,39111800,Lighting accessories
103484,103,40000000,Distribution and Conditioning Systems and Equipment and Components
103485,103484,40100000,Heating and ventilation and air circulation
103486,103485,40101500,Ventilation
103489,103486,40101503,Vents
103492,103485,40101600,Air circulation and parts and accessories
103493,103492,40101601,Blowers
103494,103492,40101602,Air circulators
103496,103492,40101604,Fans
103497,103485,40101700,Cooling equipment and parts and accessories
103499,103497,40101701,Air conditioners
103500,103497,40101702,Cooling exchangers
103503,103497,40101703,Evaporative coolers
103504,103497,40101704,Condensing units
103505,103485,40101800,Heating equipment and parts and accessories
103507,103505,40101801,Radiators
103508,103505,40101802,Heat exchangers
103511,103505,40101805,Furnaces
103512,103505,40101806,Heat pumps
103513,103505,40101807,Solar heating units
103514,103505,40101808,Heating stoves
103516,103485,40101900,Humidity control
103517,103516,40101901,Vaporizers
103518,103516,40101902,Dehumidifiers
103519,103516,40101903,Humidifiers
103520,103484,40140000,Fluid and gas distribution
103523,103520,40141900,Ducts
103525,103520,40142000,Hoses
103526,103520,40141600,Valves
103541,103520,40141700,Hardware and fittings
103542,165678,30181605,Drain
103543,102510,30181700,Faucets or taps
103544,165681,30181801,Shower head
103545,103543,30181701,Spigot
103546,165681,30181807,Spout
103570,103484,40150000,Industrial pumps and compressors
103571,103570,40151500,Pumps
103574,116782,41105103,Laboratory centrifugal pumps
103577,103571,40151506,Hand pumps
103578,103571,40151507,Irrigation pumps
103581,103571,40151510,Water pumps
103605,103570,40151600,Compressors
103606,103605,40151601,Air compressors
103612,103605,40151607,Refrigerant compressors
103615,103484,40160000,Industrial filtering and purification
103616,103615,40161500,Filters
103620,103616,40161504,Oil filters
103621,103616,40161505,Air filters
103624,103615,40161600,Purification
103626,103624,40161602,Air cleaners
103627,103615,40161700,Separators
103631,104,41000000,Laboratory and Measuring and Observing and Testing Equipment
103632,103631,41100000,Laboratory and scientific equipment
103633,103632,41101500,Laboratory blending and dispersing and homogenizing equipment and supplies
103635,103633,41101502,Stomachers
103636,103633,41101503,Laboratory sprayers
103637,103633,41101504,Homogenizers
103639,116647,41103802,Roller mixers
103641,116647,41103805,Laboratory vibrators
103642,117023,41121802,Laboratory stirring rods
103643,117067,41122402,Magnetic spin bar retrievers or stir bar retrievers
103644,116647,41103803,Stirring tables
103645,116647,41103804,Multi bank or flocculation equipment
103647,103632,41103900,Laboratory centrifuges and accessories
103649,103631,41120000,Laboratory supplies and fixtures
103656,116788,41105205,Microslide making equipment
103658,103856,41103512,Static eliminators
103659,116675,41104017,Sample holders
103660,103632,41101700,Laboratory boring and grinding and cutting and crushing and pressing equipment
103661,103660,41101701,Laboratory mills
103663,103660,41101703,Tissue grinders
103664,103801,41102916,Microtomes
103665,103660,41101705,Laboratory crushers or pulverizers
103666,103660,41101706,Laboratory disintegrators
103667,103660,41101707,Laboratory presses
103668,103632,41101800,Laboratory electron and solid state physics equipment
103669,103668,41101801,Electron guns
103670,103668,41101802,X ray generators
103671,103668,41101803,Coulometers
103672,103668,41101804,Electroscopes
103673,103668,41101805,Fluxmeters
103674,103668,41101806,Magnetometers
103675,103668,41101807,Electron diffraction apparatus
103676,103668,41101808,Neutron diffraction apparatus
103677,103668,41101809,Optical diffraction apparatus
103678,103668,41101810,Diffractometers
103679,103632,41101900,Laboratory ionic equipment
103680,103679,41101901,Ion sources
103681,103679,41101902,Ion exchange apparatus
103682,103679,41101903,Ion implantation equipment
