PrimaryDI,publicDeviceRecordKey,publicVersionStatus,deviceRecordStatus,publicVersionNumber,publicVersionDate,devicePublishDate,deviceCommDistributionEndDate,deviceCommDistributionStatus,brandName,versionModelNumber,catalogNumber,dunsNumber,companyName,deviceCount,deviceDescription,DMExempt,premarketExempt,deviceHCTP,deviceKit,deviceCombinationProduct,singleUse,lotBatch,serialNumber,manufacturingDate,expirationDate,donationIdNumber,labeledContainsNRL,labeledNoNRL,MRISafetyStatus,rx,otc,deviceSterile,sterilizationPriorToUse
846468019327,a0038d30-474e-4c59-ad37-7a67c93b125c,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-RH-120,10-55-RH-120,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, HEX END",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019303,b991d388-93aa-4c4b-a350-dad31c949012,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-95,10-55-PR-95,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019297,cfd64a01-f72b-4ee2-a0e0-3b25a8432a20,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-90,10-55-PR-90,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019280,3ffab9d8-fe68-4fca-9365-8f6e39c9c4e4,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-85,10-55-PR-85,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019273,78f777f6-8abc-471e-afeb-0bafe9cc3fe9,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-80,10-55-PR-80,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019266,db6850cd-45a1-40ec-baaf-b5980c2743a6,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-75,10-55-PR-75,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019259,3068748e-0732-4570-a504-74a5646d69e1,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-70,10-55-PR-70,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019242,e8823aca-94be-4d7c-ad9d-8255d9468b7f,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-65,10-55-PR-65,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019235,4cc688fe-01fc-4ebc-9797-f21998f63886,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-60,10-55-PR-60,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019228,d8a98bee-6bb8-45e9-b0ba-4dece2f27dad,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-55,10-55-PR-55,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019211,e55689ae-779e-474e-948e-d184cae42a0d,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-50,10-55-PR-50,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019204,1e20586d-db8c-4590-bc57-a178ba7fed73,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-45,10-55-PR-45,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019198,8e11a521-d89f-4e7f-ba97-2eb0b70fbef1,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-40,10-55-PR-40,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019181,cde00111-0e40-483a-83f3-239926673e1c,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-35,10-55-PR-35,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019174,77c03e37-e81c-4628-8be2-fcbdd70bac07,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-150,10-55-PR-150,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019167,a72faecd-1dc1-459c-bb80-211a7ea805b6,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-145,10-55-PR-145,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019150,de22030b-2b5f-4410-b542-2afac265dfd4,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-140,10-55-PR-140,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019143,133204d9-e283-401f-b3bf-7e26b12c8685,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-135,10-55-PR-135,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019136,4a3c18ca-4e0b-49f2-af66-0944f3217d99,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-130,10-55-PR-130,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019129,35a2fb97-eb58-49f2-8396-aab0d5379591,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-125,10-55-PR-125,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019112,4a0a66d5-88ce-4b9a-bc40-0acd3c6bc673,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-120,10-55-PR-120,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019105,1b3c57e5-623f-4489-9bd4-4ae320d1c15d,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-115,10-55-PR-115,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019099,bfe2cf4d-bfc0-4ad2-8963-2ef3c64cc202,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-110,10-55-PR-110,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019082,eb84e0fa-3d7a-4ab8-9fb5-bf35534a3abf,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-105,10-55-PR-105,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019075,24f18206-7f1e-4c63-b077-17652d6930c6,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-55-PR-100,10-55-PR-100,793384496,"Pioneer Surgical Technology, Inc.",1,"ROD, PRE-BENT",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019068,30ed02ef-7043-44a3-a703-9d1caea4df8b,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-5060-VXL,10-5060-VXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, VARIABLE",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019051,c58ebcc2-0e8b-42c0-b6ba-7250b7167b4b,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-500-PA-45,10-500-PA-45,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019044,0e63680a-a118-4695-916a-b1299fefb645,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-500-PA-40,10-500-PA-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019037,982d46ce-e5d5-4549-a892-fd4bdf78d71a,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-PA-50,10-475-PA-50,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019020,d16a081b-9143-4ec0-bb13-1b5584234045,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-PA-45,10-475-PA-45,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019013,3506a8db-1380-4c33-a1ed-11fe2744aae0,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-PA-40,10-475-PA-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468019006,db388f57-87ed-42eb-b2ef-33753bdee5b2,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-PA-35,10-475-PA-35,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018993,179b3708-ea47-44e1-a591-cf23d7232c43,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-PA-30,10-475-PA-30,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018986,ac3b1e45-0e95-4ade-aeac-b43350359f22,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-PA-25,10-475-PA-25,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018979,390c1081-a771-4415-8285-16acc9f5258d,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-FX-40,10-475-FX-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018962,1a38d557-97ff-46fb-af0e-7d609c0ce285,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-FX-35,10-475-FX-35,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018955,057ea8f8-f61d-4f24-b6db-b4f35f3bc608,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-FX-30,10-475-FX-30,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018948,483cb3fb-8565-4962-8cf1-711f0d283669,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-475-FX-25,10-475-FX-25,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018931,3d22667f-3cc5-407b-9b44-fbc064f26820,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-4050-VXL,10-4050-VXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, VARIABLE",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018924,94fe775f-4005-4aaa-80c4-c7a1214cbec9,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-PA-50,10-400-PA-50,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018917,e1835d57-3a24-494a-ab6a-1ab8cd248ed5,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-PA-45,10-400-PA-45,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018900,754b7484-b453-4f2c-903f-0ea3eaae29b0,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-PA-40,10-400-PA-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018894,fe7df18f-e962-49d1-b8a1-7c4c174cb68c,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-PA-35,10-400-PA-35,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018887,dc0092fb-1133-444b-b58c-3613e5cb2e69,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-PA-30,10-400-PA-30,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018870,6ca3242b-f3b5-479c-a3c9-b68d8c391698,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-PA-25,10-400-PA-25,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018863,75f18af2-293d-40ff-b8f0-b991166c2142,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-PA-20,10-400-PA-20,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, POLYAXIAL",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018856,33927deb-a99e-45f8-a620-bcc9398fdbfd,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-FX-50,10-400-FX-50,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018849,42e8fd88-267d-43f6-83b8-4d74ea0d6284,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-FX-45,10-400-FX-45,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018832,8e8ed3e8-443d-460a-81cd-0f7e65426d10,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-FX-40,10-400-FX-40,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018825,59ed51a9-ce76-4ce4-ad95-bdda4b76aa43,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-FX-35,10-400-FX-35,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018818,3e957659-5d18-425f-a2ce-fc2d1430ef94,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-FX-30,10-400-FX-30,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018801,c540fd86-14fa-4874-9581-5b94dce134fd,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-FX-25,10-400-FX-25,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018795,19679464-ad63-4b5b-be49-70a2d41f356d,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-400-FX-20,10-400-FX-20,793384496,"Pioneer Surgical Technology, Inc.",1,"PEDICLE SCREW, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018788,0d52bd0e-4e76-4c0b-a318-b08767b2b5f4,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-30-FXL,10-30-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018771,bb751669-7486-4811-9186-a3bac8fe962d,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-3040-VXL,10-3040-VXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, VARIABLE",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018764,cf213af4-a87d-4c29-b4c0-bd4fd875bc3e,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-28-FXL,10-28-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018757,78e95064-8ed5-44d2-ae64-c12ba61128ab,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-26-FXL,10-26-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018740,1a5cca95-6aa9-4776-b292-fdf994355760,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-24-FXL,10-24-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018733,3ab06094-1460-4116-b6a0-51c178295fdf,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-22-FXL,10-22-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018726,04092ac2-65be-4015-b40d-bec97f45c3aa,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-20-FXL,10-20-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018719,736e8501-f4a9-469e-95d3-7a02d33953d5,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-18-FXL,10-18-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018702,31d8afd0-3ec9-4e63-b745-b22f6d5f5eb3,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-17-FXL,10-17-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018696,1f84cf2d-de7b-4248-9bc5-debc722a9076,Update,Published,4,2021-10-14,2015-11-06,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-16-FXL,10-16-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
846468018689,ef3b1c6c-fea9-4956-b604-5110215773d2,Update,Published,4,2021-10-14,2015-11-23,,In Commercial Distribution,QUANTUM™* SPINAL FIXATION SYSTEM,10-15-FXL,10-15-FXL,793384496,"Pioneer Surgical Technology, Inc.",1,"X-LINK™, FIXED",,,,,,true,true,,,,,,,Labeling does not contain MRI Safety Information,true,,,true
